% GICC05modelext time scale for the NGRIP ice core released 19 November 2010.
% File name "2010-11-19 GICC05modelext for NGRIP.xls"
% 0-41.76 ka b2k part of time scale released November 27, 2006.
% 41.76-60 ka b2k part of time scale released September 10, 2007.
% This version with model extension released November 19, 2010.
%
% See www.iceandclimate.dk/data for more data and www.gicc.dk for updated information on the
% Greenland Ice Core Chronology (GICC05).
%
% The GICC05 time scale is based on annual layer counting down to 60.2 ka b2k. Beyond 60.2 ka b2k,
% the annual-layer-counted GICC05 chronology has been extended with Sigfus Johnsen's NGRIP ss09sea06bm+A59
% model time scale shifted to younger ages by 705 years. The combined time scale is denoted 
% GICC05modelext. The ages of events beyond 60.2 ka b2k must be treated with special caution because
% of the way the time scale was extended.
%
% Please use the labels GICC05 (or GICC05modelext when going beyond 60 ka b2k) on graphs etc. based on
% this time scale.
%
% The concept of maximum counting error (MCE, right column) is introduced in Rasmussen et al. (see below).
% In a standard deviation context, the maximum counting error should be regarded as 2 sigma as 
% discussed in Andersen et al. (see below).
% Below 60 ka, MCE is not given, as the GICC05modelext time scale does not have an intrinsic error estimate.
%
% Age and depth values refer to the bottom of each interval. 
% Thus the depth interval 14.15-20.4 m corresponds to 40 - 60 b2k and has d18O = -35.11 permille.
%
% The NGRIP1 core reaches down to a depth of 1372 m. The NGRIP2 core (drilled 20 meters away from the 
% NGRIP1 core) reaches from surface to bedrock, but high-resolution measurements have only been carried
% out downwards from 1346 m. In the 26 m overlap zone, the cores are offset by 0.43 m on average, 
% probably due to uncertainties in the logging procedure (see Schøtt Hvidberg et al., Ann. Glac. 35, 2002).
% Thus, the same features appear at larger depths in the NGRIP1 than in the NGRIP2 core. When combining
% NGRIP1 and NGRIP2 data, the recommended switching point from NGRIP1 to NGRIP2 is the year 9830b2k.
% In the depth column below, NGRIP1 depths are used until 9820 a b2k and NGRIP2 depths from 9840 a b2k.
%
% REFERENCES
%
% The dating of the 0-7.9 ka b2k part is described in the paper:
% B.M. Vinther, H.B. Clausen, S.J. Johnsen, S.O. Rasmussen, K.K. Andersen, S.L. Buchardt, 
% D. Dahl-Jensen, I.K. Seierstad, M.-L. Siggaard-Andersen, J.P. Steffensen, A.M. Svensson, 
% J. Olsen, and J. Heinemeier
% A synchronized dating of three Greenland ice cores throughout the Holocene
% Journ. Geophys. Res., vol. 111, D13102, 2006, doi:10.1029/2005JD006921
%
% The dating of the 7.9-14.7 ka b2k part and the concept of the MCE is described in the paper:
% S.O. Rasmussen, K.K. Andersen, A.M. Svensson, J.P. Steffensen, B.M. Vinther, H.B. Clausen, 
% M.-L. Siggaard-Andersen, S.J. Johnsen, L.B. Larsen, D. Dahl-Jensen, M. Bigler, R. Röthlisberger, 
% H. Fischer, K. Goto-Azuma, M.E. Hansson, and U. Ruth
% A new Greenland ice core chronology for the last glacial termination
% Journ. Geophys. Res., vol. 111, D06102, 2006, doi:10.1029/2005JD006079
%
% The dating of the 14.7-41.8 ka b2k part and the ss09sea06bm is described in the paper:
% K.K. Andersen, A. Svensson, S.J. Johnsen, S.O. Rasmussen, M. Bigler, R. Röthlisberger, U. Ruth,
% M.-L. Siggaard-Andersen, J.P. Steffensen, D. Dahl-Jensen, B.M. Vinther, and H.B. Clausen
% The Greenland Ice Core Chronology 2005, 15-42 ka. Part 1: Constructing the time scale
% Quaternary Science Reviews, vol. 25, Shackleton special issue 24, 2006
%
% The dating of the 41.8-60.0 ka b2k part is described in the paper:
% A. Svensson, K.K. Andersen, M. Bigler, H.B. Clausen, D. Dahl-Jensen, S.M. Davies, S.J. Johnsen,
% R. Muscheler, S.O. Rasmussen, R. Röthlisberger, I. Seierstad, J.P. Steffensen, and B.M. Vinther
% A 60,000 year Greenland stratigraphic ice core chronology
% Submitted to Climate of the Past, October 2007
%
% The splicing of the GICC05 and model time scale at 60.2 ka b2k (GICC05modelext) is described in the paper:
% E.W. Wolff, J. Chappellaz, T. Blunier, S.O. Rasmussen, A. Svensson,
% Millennial-scale variability during the last glacial: The ice core record
% Quaternary Science Reviews 29, p. 2828-2838, 2010
%
% Age    NGRIP1/2  NGRIP    Max. counting
% (years depth     d18O     error
% b2k)	 (m)       (permil) (years)
2880	524.12	-35.49	3						
2900	527.42	-35.20	3						
2920	530.64	-34.98	3						
2940	533.83	-34.81	3						
2960	537.17	-34.38	3						
2980	540.47	-34.81	3						
3000	543.62	-34.85	3						
3020	546.74	-34.79	3						
3040	549.87	-35.45	3						
3060	552.82	-35.14	3						
3080	555.91	-34.94	3						
3100	558.87	-35.14	3						
3120	562.10	-34.97	3						
3140	564.90	-34.87	4						
3160	567.71	-35.04	4						
3180	570.64	-35.26	4						
3200	573.67	-34.54	4						
3220	576.95	-35.25	4						
3240	579.97	-35.28	4						
3260	583.19	-34.76	4						
3280	586.34	-35.54	4						
3300	589.48	-35.25	4						
3320	592.26	-35.24	4						
3340	595.50	-34.89	4						
3360	598.44	-34.29	4						
3380	601.36	-34.98	4						
3400	604.69	-35.42	4						
3420	607.89	-34.66	4						
3440	610.92	-34.80	4						
3460	613.93	-34.67	4						
3480	616.92	-35.19	4						
3500	619.98	-35.28	4						
3520	622.86	-34.75	4						
3540	625.87	-35.10	5						
3560	628.99	-35.42	5						
3580	632.01	-34.77	5						
3600	634.92	-34.63	5						
3620	637.89	-35.09	5						
3640	640.99	-35.18	5						
3660	644.05	-34.93	5						
3680	647.02	-34.28	5						
3700	650.00	-34.71	5						
3720	653.05	-34.68	5						
3740	656.12	-34.41	5						
3760	659.08	-34.65	5						
3780	662.09	-35.36	5						
3800	664.95	-35.27	5						
3820	667.95	-34.78	5						
3840	670.98	-35.01	5						
3860	674.26	-35.17	5						
3880	677.07	-35.36	5						
3900	680.06	-34.90	6						
3920	682.84	-35.34	6						
3940	685.65	-35.16	6						
3960	688.47	-34.85	6						
3980	691.68	-35.12	6						
4000	694.49	-34.96	6						
4020	697.32	-35.14	6						
4040	700.63	-34.41	6						
4060	704.11	-35.20	6						
4080	706.92	-34.74	6						
4100	710.13	-35.53	7						
4120	713.11	-35.14	7						
4140	715.86	-34.87	7						
4160	718.63	-35.20	7						
4180	721.41	-34.72	7						
4200	724.12	-34.76	7						
4220	726.81	-34.50	7						
4240	729.63	-34.78	7						
4260	732.59	-35.01	7						
4280	735.13	-35.26	7						
4300	738.22	-34.92	8						
4320	740.98	-34.63	8						
4340	744.00	-34.79	8						
4360	746.65	-34.75	8						
4380	749.44	-35.00	8						
4400	752.45	-35.47	8						
4420	755.34	-35.20	8						
4440	758.01	-34.76	8						
4460	760.81	-34.06	8						
4480	763.36	-34.80	8						
4500	765.89	-35.15	9						
4520	768.33	-34.83	9						
4540	770.94	-35.27	9						
4560	773.61	-34.83	9						
4580	776.64	-34.21	9						
4600	779.48	-34.57	9						
4620	782.39	-34.51	9						
4640	784.91	-35.05	9						
4660	787.90	-34.69	9						
4680	790.63	-35.21	9						
4700	793.03	-35.02	10						
4720	795.69	-34.71	10						
4740	798.64	-34.79	10						
4760	800.95	-35.09	10						
4780	804.14	-34.54	10						
4800	807.06	-34.82	10						
4820	809.86	-34.66	10						
4840	812.37	-34.93	10						
4860	814.86	-34.42	10						
4880	817.78	-34.89	10						
4900	820.20	-34.79	11						
4920	822.79	-34.65	11						
4940	825.43	-34.55	11						
4960	827.85	-34.57	11						
4980	830.52	-34.08	11						
5000	833.42	-34.92	11						
5020	835.93	-34.79	11						
5040	838.83	-34.53	11						
5060	841.59	-34.80	11						
5080	844.20	-34.63	11						
5100	846.81	-34.84	12						
5120	850.05	-34.64	12						
5140	852.79	-35.11	12						
5160	855.68	-34.73	12						
5180	858.50	-35.05	12						
5200	861.14	-33.85	12						
5220	863.91	-34.63	12						
5240	866.83	-34.90	12						
5260	869.41	-34.74	12						
5280	872.14	-34.56	12						
5300	874.64	-35.27	13						
5320	877.24	-35.03	13						
5340	879.73	-34.77	13						
5360	882.13	-35.39	13						
5380	885.06	-34.96	13						
5400	887.67	-34.78	13						
5420	890.47	-35.10	13						
5440	893.00	-34.35	13						
5460	895.73	-34.81	13						
5480	898.46	-34.91	13						
5500	901.20	-34.47	14						
5520	903.83	-34.53	14						
5540	906.50	-34.70	14						
5560	909.22	-34.36	14						
5580	911.77	-34.22	14						
5600	914.42	-35.06	14						
5620	917.03	-34.78	14						
5640	919.58	-35.19	14						
5660	922.16	-33.88	14						
5680	924.65	-35.20	14						
5700	927.19	-35.18	15						
5720	929.55	-34.51	15						
5740	931.99	-35.25	15						
5760	934.79	-34.69	15						
5780	937.22	-34.71	15						
5800	939.77	-34.55	15						
5820	942.18	-34.50	15						
5840	944.93	-34.71	15						
5860	947.43	-35.02	15						
5880	950.12	-34.71	15						
5900	953.03	-33.95	16						
5920	955.55	-34.20	16						
5940	958.09	-34.61	16						
5960	960.18	-34.91	16						
5980	962.78	-34.73	16						
6000	965.21	-34.85	16						
6020	967.97	-35.03	16						
6040	970.27	-34.77	16						
6060	972.71	-34.78	16						
6080	975.29	-35.49	16						
6100	977.83	-34.27	17						
6120	980.04	-35.17	17						
6140	982.61	-34.71	17						
6160	985.21	-34.39	17						
6180	987.78	-34.42	17						
6200	989.94	-34.89	17						
6220	992.39	-34.89	17						
6240	994.99	-34.58	17						
6260	997.45	-34.60	17						
6280	1000.34	-35.13	17						
6300	1002.84	-34.38	18						
6320	1005.35	-35.20	18						
6340	1007.78	-34.55	18						
6360	1010.77	-34.60	18						
6380	1013.29	-34.86	18						
6400	1015.62	-34.99	18						
6420	1018.21	-34.23	18						
6440	1020.62	-34.62	18						
6460	1022.89	-34.07	18						
6480	1025.55	-34.97	18						
6500	1027.60	-34.32	19						
6520	1029.94	-34.50	19						
6540	1032.45	-34.53	19						
6560	1034.79	-35.01	19						
6580	1037.43	-34.97	19						
6600	1039.75	-34.98	19						
6620	1042.22	-34.45	19						
6640	1044.88	-34.37	19						
6660	1047.34	-34.61	19						
6680	1049.75	-34.57	19						
6700	1052.32	-34.74	20						
6720	1054.83	-34.37	20						
6740	1057.53	-34.49	20						
6760	1060.01	-34.52	20						
6780	1062.56	-34.58	20						
6800	1064.83	-35.12	20						
6820	1067.20	-34.69	20						
6840	1069.60	-34.32	20						
6860	1072.08	-34.36	20						
6880	1074.49	-34.72	20						
6900	1077.09	-34.56	21						
6920	1079.59	-34.97	21						
6940	1082.24	-34.32	21						
6960	1084.41	-34.26	22						
6980	1086.53	-35.11	22						
7000	1088.77	-34.73	23						
7020	1091.33	-34.47	23						
7040	1093.71	-34.82	23						
7060	1095.88	-34.90	24						
7080	1098.20	-34.77	24						
7100	1100.75	-34.40	25						
7120	1103.61	-34.95	25						
7140	1106.00	-34.97	25						
7160	1108.25	-34.36	26						
7180	1110.46	-35.28	26						
7200	1112.82	-34.74	27						
7220	1115.24	-34.68	27						
7240	1117.64	-34.93	27						
7260	1119.92	-34.87	28						
7280	1122.07	-34.12	28						
7300	1124.25	-34.84	29						
7320	1126.65	-34.99	29						
7340	1129.13	-34.73	29						
7360	1131.51	-34.64	30						
7380	1134.16	-34.74	30						
7400	1136.34	-34.31	31						
7420	1138.52	-34.55	31						
7440	1141.01	-34.62	31						
7460	1143.07	-34.50	32						
7480	1145.40	-34.44	32						
7500	1147.83	-33.88	33						
7520	1150.16	-34.77	33						
7540	1152.66	-34.78	33						
7560	1155.07	-35.04	34						
7580	1157.29	-34.34	34						
7600	1159.81	-34.52	35						
7620	1162.23	-34.08	35						
7640	1164.07	-34.01	35						
7660	1166.38	-34.88	36						
7680	1168.31	-33.90	36						
7700	1170.54	-34.01	37						
7720	1173.11	-34.65	37						
7740	1175.36	-34.26	37						
7760	1177.35	-34.09	38						
7780	1179.41	-34.75	38						
7800	1182.27	-34.35	39						
7820	1184.71	-34.13	39						
7840	1186.97	-33.76	39						
7860	1189.47	-34.35	40						
7880	1191.64	-34.40	40						
7900	1194.10	-34.62	41						
7920	1196.22	-34.98	41						
7940	1198.38	-34.51	41						
7960	1200.51	-34.78	42						
7980	1202.58	-34.83	42						
8000	1204.84	-33.60	43						
8020	1207.12	-34.04	43						
8040	1209.33	-34.40	43						
8060	1211.48	-34.43	44						
8080	1213.51	-35.05	44						
8100	1215.53	-34.51	45						
8120	1217.62	-34.50	45						
8140	1219.47	-33.96	45						
8160	1221.56	-35.44	46						
8180	1223.46	-35.68	46						
8200	1225.46	-35.54	47						
8220	1227.26	-36.06	47						
8240	1228.99	-35.88	47						
8260	1230.56	-36.03	48						
8280	1232.53	-35.21	48						
8300	1234.78	-35.68	49						
8320	1237.16	-34.50	49						
8340	1239.20	-34.70	49						
8360	1241.04	-34.87	50						
8380	1242.94	-34.95	50						
8400	1244.84	-34.41	51						
8420	1246.74	-35.36	51						
8440	1248.70	-34.79	51						
8460	1250.75	-34.46	52						
8480	1252.59	-35.07	52						
8500	1254.39	-34.70	53						
8520	1256.50	-34.43	53						
8540	1258.40	-34.83	53						
8560	1260.45	-34.99	54						
8580	1262.41	-34.59	54						
8600	1264.20	-34.35	55						
8620	1266.07	-34.83	55						
8640	1267.97	-34.18	55						
8660	1269.66	-35.02	56						
8680	1271.79	-35.46	56						
8700	1273.68	-35.21	57						
8720	1275.67	-34.01	57						
8740	1277.56	-34.92	58						
8760	1279.40	-34.49	58						
8780	1281.18	-35.34	58						
8800	1283.04	-34.22	59						
8820	1285.07	-35.57	59						
8840	1286.76	-35.22	60						
8860	1288.68	-34.08	60						
8880	1290.44	-35.15	60						
8900	1292.17	-34.57	61						
8920	1294.04	-34.17	61						
8940	1295.85	-34.30	62						
8960	1297.54	-34.71	62						
8980	1299.74	-34.57	62						
9000	1301.54	-34.47	63						
9020	1303.40	-34.68	63						
9040	1305.08	-35.57	64						
9060	1306.82	-35.18	64						
9080	1308.46	-34.92	64						
9100	1310.23	-34.73	65						
9120	1312.12	-34.61	65						
9140	1313.93	-34.98	66						
9160	1315.62	-34.47	66						
9180	1317.55	-34.34	66						
9200	1319.24	-34.70	67						
9220	1321.01	-34.83	67						
9240	1322.88	-34.92	68						
9260	1324.40	-35.62	68						
9280	1326.11	-35.66	68						
9300	1327.73	-36.05	69						
9320	1329.25	-35.19	69						
9340	1330.87	-35.04	70						
9360	1332.57	-34.91	70						
9380	1334.36	-34.56	70						
9400	1336.18	-34.87	71						
9420	1337.81	-34.80	71						
9440	1339.56	-34.83	72						
9460	1341.22	-35.12	72						
9480	1342.94	-35.12	72						
9500	1344.72	-34.92	73						
9520	1346.41	-34.66	73						
9540	1347.87	-35.01	74						
9560	1349.52	-34.56	74						
9580	1351.16	-34.98	74						
9600	1352.67	-35.13	75						
9620	1354.48	-34.95	75						
9640	1356.13	-34.77	76						
9660	1357.78	-34.96	76						
9680	1359.35	-34.85	77						
9700	1360.87	-34.84	77						
9720	1362.51	-34.62	77						
9740	1364.19	-34.68	78						
9760	1365.83	-34.87	78						
9780	1367.39	-34.66	79						
9800	1369.07	-34.49	79						
9820	1370.71	-35.12	79						
9840	1371.87	-35.37	80						
9860	1373.44	-35.22	80						
9880	1375.15	-34.54	81						
9900	1376.70	-35.06	81						
9920	1378.20	-35.26	81						
9940	1379.72	-34.85	82						
9960	1381.21	-35.46	82						
9980	1382.79	-34.65	83						
10000	1384.34	-35.10	83						
10020	1385.88	-34.94	83						
10040	1387.37	-35.11	84						
10060	1388.82	-35.79	84						
10080	1390.23	-35.21	85						
10100	1391.72	-35.32	85						
10120	1393.18	-35.29	85						
10140	1394.61	-35.45	86						
10160	1396.05	-34.99	86						
10180	1397.61	-35.02	87						
10200	1399.13	-34.89	87						
10220	1400.55	-35.93	87						
10240	1402.07	-35.54	88						
10260	1403.52	-36.33	88						
10280	1405.04	-36.39	89						
10300	1406.44	-36.01	89						
10320	1407.91	-36.01	89						
10340	1409.42	-35.20	89						
10360	1410.77	-36.12	89						
10380	1412.14	-36.18	89						
10400	1413.48	-36.36	89						
10420	1414.80	-35.96	90						
10440	1416.18	-36.12	90						
10460	1417.50	-36.04	90						
10480	1418.84	-35.53	90						
10500	1420.22	-36.34	90						
10520	1421.55	-35.46	90						
10540	1422.87	-35.73	90						
10560	1424.23	-35.86	91						
10580	1425.59	-35.99	91						
10600	1426.93	-35.89	91						
10620	1428.22	-36.12	91						
10640	1429.54	-36.13	91						
10660	1430.85	-36.16	91						
10680	1432.22	-35.50	91						
10700	1433.50	-35.77	92						
10720	1434.84	-36.05	92						
10740	1436.11	-36.45	92						
10760	1437.43	-35.88	92						
10780	1438.71	-36.22	92						
10800	1439.92	-36.83	92						
10820	1441.16	-35.84	92						
10840	1442.44	-36.59	93						
10860	1443.80	-36.09	93						
10880	1445.12	-37.23	93						
10900	1446.33	-37.60	93						
10920	1447.53	-37.25	93						
10940	1448.64	-37.15	93						
10960	1449.92	-37.00	93						
10980	1451.03	-38.01	94						
11000	1452.29	-36.53	94						
11020	1453.54	-37.05	94						
11040	1454.75	-36.44	94						
11060	1455.98	-36.64	94						
11080	1457.18	-36.89	94						
11100	1458.38	-37.11	94						
11120	1459.59	-36.71	95						
11140	1460.85	-36.43	95						
11160	1461.97	-37.13	95						
11180	1463.16	-36.62	95						
11200	1464.37	-37.25	95						
11220	1465.52	-37.39	95						
11240	1466.67	-37.60	95						
11260	1467.90	-36.57	95						
11280	1469.13	-36.16	96						
11300	1470.36	-36.58	96						
11320	1471.51	-37.54	96						
11340	1472.66	-36.67	96						
11360	1473.88	-36.91	96						
11380	1475.02	-37.45	96						
11400	1476.16	-37.63	96						
11420	1477.23	-37.11	97						
11440	1478.16	-38.46	97						
11460	1479.15	-38.26	97						
11480	1480.13	-38.72	97						
11500	1481.24	-37.41	97						
11520	1482.32	-37.84	97						
11540	1483.41	-36.90	97						
11560	1484.59	-36.60	98						
11580	1485.69	-36.87	98						
11600	1486.95	-36.78	98						
11620	1488.10	-36.41	98						
11640	1489.26	-36.57	98						
11660	1490.44	-36.68	98						
11680	1491.45	-38.49	98						
11700	1492.33	-39.04	99						
11720	1492.94	-39.60	99						
11740	1493.62	-39.72	100						
11760	1494.26	-40.85	100						
11780	1494.85	-40.55	101						
11800	1495.43	-39.87	102						
11820	1496.06	-40.45	102						
11840	1496.68	-40.97	103						
11860	1497.25	-39.17	104						
11880	1497.81	-38.93	104						
11900	1498.35	-41.52	105						
11920	1498.93	-39.73	106						
11940	1499.53	-41.94	106						
11960	1500.15	-40.34	107						
11980	1500.74	-41.54	108						
12000	1501.29	-40.54	108						
12020	1501.85	-39.60	109						
12040	1502.51	-40.17	110						
12060	1503.09	-39.32	110						
12080	1503.65	-40.77	111						
12100	1504.25	-40.74	112						
12120	1504.78	-41.89	112						
12140	1505.35	-40.61	113						
12160	1505.87	-41.76	114						
12180	1506.37	-42.09	114						
12200	1506.94	-38.91	115						
12220	1507.49	-41.40	115						
12240	1508.03	-40.90	116						
12260	1508.58	-39.90	117						
12280	1509.20	-40.71	117						
12300	1509.74	-41.01	118						
12320	1510.29	-40.41	119						
12340	1510.78	-40.95	119						
12360	1511.34	-41.73	120						
12380	1511.83	-41.17	121						
12400	1512.41	-40.73	121						
12420	1512.95	-41.21	122						
12440	1513.56	-41.05	123						
12460	1514.20	-41.39	123						
12480	1514.75	-40.02	124						
12500	1515.27	-41.91	125						
12520	1515.84	-40.62	125						
12540	1516.38	-39.09	126						
12560	1516.89	-40.95	127						
12580	1517.46	-40.54	127						
12600	1517.94	-41.43	128						
12620	1518.39	-42.71	129						
12640	1518.90	-40.59	129						
12660	1519.50	-41.82	130						
12680	1520.04	-40.92	131						
12700	1520.59	-42.27	131						
